step,vehicle_queue,ped_queue,tls_phase,switch_count,vehicle_throughput,ped_throughput,reward,cumulative_reward,spawned_vehicles,spawned_peds
142,0,0,2,2,0,0,-0.0,0.0,,
143,0,0,2,2,0,0,-0.0,0.0,car_SC_CN.2;car_NC_CW.2;car_EC_CW.2;car_WC_CE.2,
144,0,0,2,2,0,0,-0.0,0.0,,
145,0,0,2,2,0,0,-0.0,0.0,,
146,0,0,2,2,0,0,-0.0,0.0,,
147,0,0,2,2,0,0,-0.0,0.0,,
148,0,0,2,2,0,0,-0.0,0.0,,
149,0,0,2,2,0,0,-0.0,0.0,,
150,0,0,3,3,0,0,-0.0,0.0,,
151,0,0,3,3,0,0,-0.0,0.0,,
152,0,0,3,3,0,0,-0.0,0.0,,
153,0,0,3,3,0,0,-0.0,0.0,,
154,0,0,3,3,0,0,-0.0,0.0,,
155,0,0,3,3,0,0,-0.0,0.0,,
156,0,0,3,3,0,0,-0.0,0.0,,
157,0,0,3,3,0,0,-0.0,0.0,,
158,0,0,3,3,0,0,-0.0,0.0,,
159,0,0,3,3,0,0,-0.0,0.0,,
160,0,0,3,3,0,0,-0.0,0.0,,
161,0,0,3,3,0,0,-0.0,0.0,,
162,0,0,3,3,0,0,-0.0,0.0,,
163,0,0,3,3,0,0,-0.0,0.0,,
164,0,0,3,3,0,0,-0.0,0.0,,
165,0,0,3,3,0,0,-0.0,0.0,,
166,0,0,3,3,0,0,-0.0,0.0,,
167,0,0,3,3,0,0,-0.0,0.0,car_EC_CN.1;car_NC_CE.1;car_WC_CS.1;car_SC_CW.1,
168,0,0,3,3,0,0,-0.0,0.0,,
169,0,0,3,3,0,0,-0.0,0.0,,
170,0,0,3,3,0,0,-0.0,0.0,,
171,0,0,3,3,0,0,-0.0,0.0,,
172,0,0,3,3,0,0,-0.0,0.0,,
173,0,0,3,3,0,0,-0.0,0.0,,
174,0,0,3,3,0,0,-0.0,0.0,,
175,0,0,3,3,0,0,-0.0,0.0,,
176,0,0,3,3,0,0,-0.0,0.0,,
177,0,0,3,3,0,0,-0.0,0.0,,
178,0,0,3,3,0,0,-0.0,0.0,,
179,0,0,3,3,0,0,-0.0,0.0,,
180,0,0,3,3,0,0,-0.0,0.0,,
181,0,0,3,3,0,0,-0.0,0.0,,
182,0,0,3,3,0,0,-0.0,0.0,,
183,0,0,3,3,0,0,-0.0,0.0,,
184,0,0,3,3,0,0,-0.0,0.0,,
185,0,0,3,3,0,0,-0.0,0.0,,
186,0,0,3,3,0,0,-0.0,0.0,,
187,0,0,3,3,0,0,-0.0,0.0,,
188,0,0,3,3,0,0,-0.0,0.0,,
189,0,0,3,3,0,0,-0.0,0.0,,
190,0,0,4,4,0,0,-0.0,0.0,,
191,0,0,4,4,0,0,-0.0,0.0,,
192,0,0,4,4,0,0,-0.0,0.0,,
193,0,0,4,4,0,0,-0.0,0.0,,
194,0,0,4,4,0,0,-0.0,0.0,,
195,0,0,4,4,0,0,-0.0,0.0,,
196,0,0,4,4,0,0,-0.0,0.0,,
197,0,0,4,4,0,0,-0.0,0.0,,
198,0,0,4,4,0,0,-0.0,0.0,,
199,0,0,4,4,0,0,-0.0,0.0,,
200,0,0,4,4,0,0,-0.0,0.0,,
201,0,0,4,4,0,0,-0.0,0.0,,
202,0,0,4,4,0,0,-0.0,0.0,,
203,0,0,4,4,0,0,-0.0,0.0,,
204,0,0,4,4,0,0,-0.0,0.0,,
205,0,0,4,4,0,0,-0.0,0.0,,
206,0,0,4,4,0,0,-0.0,0.0,,
207,0,0,4,4,0,0,-0.0,0.0,,
208,0,0,4,4,0,0,-0.0,0.0,,
209,0,0,4,4,0,0,-0.0,0.0,,
210,0,0,4,4,0,0,-0.0,0.0,,
211,0,0,4,4,0,0,-0.0,0.0,,
212,0,0,4,4,0,0,-0.0,0.0,,
213,0,0,4,4,0,0,-0.0,0.0,,
214,0,0,4,4,0,0,-0.0,0.0,,
215,0,0,4,4,0,0,-0.0,0.0,car_NC_CW.3;car_WC_CE.3;car_SC_CN.3;car_EC_CW.3,
216,0,0,4,4,0,0,-0.0,0.0,,
217,0,0,4,4,0,0,-0.0,0.0,,
218,0,0,4,4,0,0,-0.0,0.0,,
219,0,0,4,4,0,0,-0.0,0.0,,
220,0,0,4,4,0,0,-0.0,0.0,,
221,0,0,4,4,0,0,-0.0,0.0,,
222,0,0,4,4,0,0,-0.0,0.0,,
223,0,0,4,4,0,0,-0.0,0.0,,
224,0,0,4,4,0,0,-0.0,0.0,,
225,0,0,4,4,0,0,-0.0,0.0,,
226,0,0,4,4,0,0,-0.0,0.0,,
227,0,0,4,4,0,0,-0.0,0.0,,
228,0,0,4,4,0,0,-0.0,0.0,,
229,0,0,4,4,0,0,-0.0,0.0,,
230,0,0,4,4,0,0,-0.0,0.0,,
231,0,0,4,4,0,0,-0.0,0.0,,
232,0,0,4,4,0,0,-0.0,0.0,,
233,0,0,4,4,0,0,-0.0,0.0,,
234,0,0,4,4,0,0,-0.0,0.0,,
235,0,0,4,4,0,0,-0.0,0.0,,
236,0,0,4,4,0,0,-0.0,0.0,,
237,0,0,4,4,0,0,-0.0,0.0,,
238,0,0,4,4,0,0,-0.0,0.0,,
239,0,0,4,4,0,0,-0.0,0.0,,
240,0,0,5,5,0,0,-0.0,0.0,,
241,0,0,5,5,0,0,-0.0,0.0,,
242,0,0,5,5,0,0,-0.0,0.0,,
243,0,0,5,5,0,0,-0.0,0.0,,
244,0,0,5,5,0,0,-0.0,0.0,,
245,0,0,5,5,0,0,-0.0,0.0,,
246,0,0,5,5,0,0,-0.0,0.0,,
247,0,0,5,5,0,0,-0.0,0.0,,
248,0,0,5,5,0,0,-0.0,0.0,,
249,0,0,5,5,0,0,-0.0,0.0,,
250,0,0,5,5,0,0,-0.0,0.0,car_SC_CE.1;car_WC_CN.1;car_NC_CS.1;car_EC_CS.1,
251,0,0,5,5,0,0,-0.0,0.0,,
252,0,0,5,5,0,0,-0.0,0.0,,
253,0,0,5,5,0,0,-0.0,0.0,,
254,0,0,5,5,0,0,-0.0,0.0,,
255,0,0,5,5,0,0,-0.0,0.0,,
256,0,0,5,5,0,0,-0.0,0.0,,
257,0,0,5,5,0,0,-0.0,0.0,,
258,0,0,5,5,0,0,-0.0,0.0,,
259,0,0,5,5,0,0,-0.0,0.0,,
260,0,0,5,5,0,0,-0.0,0.0,,
261,0,0,5,5,0,0,-0.0,0.0,,
262,0,0,5,5,0,0,-0.0,0.0,,
263,0,0,5,5,0,0,-0.0,0.0,,
264,0,0,5,5,0,0,-0.0,0.0,,
265,0,0,5,5,0,0,-0.0,0.0,,
266,0,0,5,5,0,0,-0.0,0.0,,
267,0,0,5,5,0,0,-0.0,0.0,,
268,0,0,5,5,0,0,-0.0,0.0,,
269,0,0,5,5,0,0,-0.0,0.0,,
270,0,0,5,5,0,0,-0.0,0.0,,
271,0,0,5,5,0,0,-0.0,0.0,,
272,0,0,5,5,0,0,-0.0,0.0,,
273,0,0,5,5,0,0,-0.0,0.0,,
274,0,0,5,5,0,0,-0.0,0.0,,
275,0,0,5,5,0,0,-0.0,0.0,,
276,0,0,5,5,0,0,-0.0,0.0,,
277,0,0,5,5,0,0,-0.0,0.0,,
278,0,0,5,5,0,0,-0.0,0.0,,
279,0,0,5,5,0,0,-0.0,0.0,,
280,0,0,6,6,0,0,-0.0,0.0,,
281,0,0,6,6,0,0,-0.0,0.0,,
282,0,0,6,6,0,0,-0.0,0.0,,
283,0,0,6,6,0,0,-0.0,0.0,,
284,0,0,6,6,0,0,-0.0,0.0,,
285,0,0,6,6,0,0,-0.0,0.0,,
286,0,0,6,6,0,0,-0.0,0.0,car_SC_CN.4;car_WC_CE.4;car_NC_CW.4;car_EC_CW.4,
287,0,0,6,6,0,0,-0.0,0.0,,
288,0,0,6,6,0,0,-0.0,0.0,,
289,0,0,6,6,0,0,-0.0,0.0,,
290,0,0,6,6,0,0,-0.0,0.0,,
291,0,0,6,6,0,0,-0.0,0.0,,
292,0,0,6,6,0,0,-0.0,0.0,,
293,0,0,6,6,0,0,-0.0,0.0,,
294,0,0,6,6,0,0,-0.0,0.0,,
295,0,0,6,6,0,0,-0.0,0.0,,
296,0,0,6,6,0,0,-0.0,0.0,,
297,0,0,6,6,0,0,-0.0,0.0,,
298,0,0,6,6,0,0,-0.0,0.0,,
299,0,0,6,6,0,0,-0.0,0.0,,
300,0,0,6,6,0,0,-0.0,0.0,,
301,0,0,6,6,0,0,-0.0,0.0,,
302,0,0,6,6,0,0,-0.0,0.0,,
303,0,0,6,6,0,0,-0.0,0.0,,
304,0,0,6,6,0,0,-0.0,0.0,,
305,0,0,6,6,0,0,-0.0,0.0,,
306,0,0,6,6,0,0,-0.0,0.0,,
307,0,0,6,6,0,0,-0.0,0.0,,
308,0,0,6,6,0,0,-0.0,0.0,,
309,0,0,6,6,0,0,-0.0,0.0,,
310,0,0,7,7,0,0,-0.0,0.0,,
311,3,0,7,7,0,0,-3.0,-3.0,,
312,3,0,7,7,0,0,-3.0,-6.0,,
313,3,0,7,7,0,0,-3.0,-9.0,,
314,3,0,7,7,0,0,-3.0,-12.0,,
315,3,0,7,7,0,0,-3.0,-15.0,,
316,3,0,7,7,0,0,-3.0,-18.0,,
317,3,0,7,7,0,0,-3.0,-21.0,,
318,3,0,7,7,0,0,-3.0,-24.0,,
319,3,0,7,7,0,0,-3.0,-27.0,,
320,3,0,7,7,0,0,-3.0,-30.0,,
321,3,0,7,7,0,0,-3.0,-33.0,,
322,3,0,7,7,0,0,-3.0,-36.0,,
323,3,0,7,7,0,0,-3.0,-39.0,,
324,3,0,7,7,0,0,-3.0,-42.0,,
325,3,0,7,7,0,0,-3.0,-45.0,,
326,3,0,7,7,0,0,-3.0,-48.0,,
327,4,0,7,7,0,0,-4.0,-52.0,,
328,4,0,7,7,0,0,-4.0,-56.0,,
329,4,0,7,7,0,0,-4.0,-60.0,,
330,4,0,7,7,0,0,-4.0,-64.0,,
331,4,0,7,7,0,0,-4.0,-68.0,,
332,5,0,7,7,0,0,-5.0,-73.0,,
333,6,0,7,7,0,0,-6.0,-79.0,,
334,6,0,7,7,0,0,-6.0,-85.0,car_NC_CE.2;car_EC_CN.2;car_WC_CS.2;car_SC_CW.2,
335,6,0,7,7,0,0,-6.0,-91.0,,
336,6,0,7,7,0,0,-6.0,-97.0,,
337,3,0,7,7,0,0,-3.0,-100.0,,
338,3,0,7,7,0,0,-3.0,-103.0,,
339,3,0,7,7,0,0,-3.0,-106.0,,
340,3,0,7,7,0,0,-3.0,-109.0,,
341,3,0,7,7,0,0,-3.0,-112.0,,
342,3,0,7,7,0,0,-3.0,-115.0,,
343,3,0,7,7,0,0,-3.0,-118.0,,
344,3,0,7,7,0,0,-3.0,-121.0,,
345,3,0,7,7,0,0,-3.0,-124.0,,
346,3,0,7,7,0,0,-3.0,-127.0,,
347,3,0,7,7,0,0,-3.0,-130.0,,
348,3,0,7,7,0,0,-3.0,-133.0,,
349,3,0,7,7,0,0,-3.0,-136.0,,
350,3,0,7,7,0,0,-3.0,-139.0,,
351,4,0,7,7,0,0,-4.0,-143.0,,
352,4,0,7,7,0,0,-4.0,-147.0,,
353,4,0,7,7,0,0,-4.0,-151.0,,
354,3,0,7,7,0,0,-3.0,-154.0,,
355,3,0,7,7,0,0,-3.0,-157.0,,
356,3,0,7,7,0,0,-3.0,-160.0,,
357,3,0,7,7,0,0,-3.0,-163.0,,
358,2,0,7,7,0,0,-2.0,-165.0,car_EC_CW.5;car_WC_CE.5;car_NC_CW.5;car_SC_CN.5,
359,2,0,7,7,0,0,-2.0,-167.0,,
360,2,0,8,8,0,0,-2.0,-169.0,,
361,1,0,8,8,0,0,-1.0,-170.0,,
362,1,0,8,8,0,0,-1.0,-171.0,,
363,1,0,8,8,0,0,-1.0,-172.0,,
364,1,0,8,8,0,0,-1.0,-173.0,,
365,2,0,8,8,0,0,-2.0,-175.0,,
366,2,0,8,8,0,0,-2.0,-177.0,,
367,2,0,8,8,0,0,-2.0,-179.0,,
368,2,0,8,8,0,0,-2.0,-181.0,,
369,2,0,8,8,0,0,-2.0,-183.0,,
370,2,0,8,8,0,0,-2.0,-185.0,,
371,2,0,8,8,0,0,-2.0,-187.0,,
372,2,0,8,8,0,0,-2.0,-189.0,,
373,2,0,8,8,0,0,-2.0,-191.0,,
374,2,0,8,8,0,0,-2.0,-193.0,,
375,2,0,8,8,0,0,-2.0,-195.0,,
376,3,0,8,8,0,0,-3.0,-198.0,,
377,3,0,8,8,0,0,-3.0,-201.0,,
378,3,0,8,8,0,0,-3.0,-204.0,,
379,3,0,8,8,0,0,-3.0,-207.0,,
380,2,0,8,8,0,0,-2.0,-209.0,,
381,2,0,8,8,0,0,-2.0,-211.0,,
382,2,0,8,8,0,0,-2.0,-213.0,,
383,2,0,8,8,0,0,-2.0,-215.0,,
384,2,0,8,8,0,0,-2.0,-217.0,,
385,2,0,8,8,0,0,-2.0,-219.0,,
386,2,0,8,8,0,0,-2.0,-221.0,,
387,2,0,8,8,0,0,-2.0,-223.0,,
388,2,0,8,8,0,0,-2.0,-225.0,,
389,3,0,8,8,0,0,-3.0,-228.0,,
390,3,0,8,8,0,0,-3.0,-231.0,,
391,3,0,8,8,0,0,-3.0,-234.0,,
392,3,0,8,8,0,0,-3.0,-237.0,,
393,3,0,8,8,0,0,-3.0,-240.0,,
394,3,0,8,8,0,0,-3.0,-243.0,,
395,4,0,8,8,0,0,-4.0,-247.0,,
396,4,0,8,8,0,0,-4.0,-251.0,,
397,4,0,8,8,0,0,-4.0,-255.0,,
398,4,0,8,8,0,0,-4.0,-259.0,,
399,4,0,8,8,0,0,-4.0,-263.0,,
400,4,0,8,8,0,0,-4.0,-267.0,,
401,5,0,8,8,0,0,-5.0,-272.0,,
402,5,0,8,8,0,0,-5.0,-277.0,,
403,5,0,8,8,0,0,-5.0,-282.0,,
404,5,0,8,8,0,0,-5.0,-287.0,,
405,4,0,8,8,0,0,-4.0,-291.0,,
406,3,0,8,8,0,0,-3.0,-294.0,,
407,3,0,8,8,0,0,-3.0,-297.0,,
408,3,0,8,8,0,0,-3.0,-300.0,,
409,3,0,8,8,0,0,-3.0,-303.0,,
410,3,0,9,9,0,0,-3.0,-306.0,,
411,3,0,9,9,0,0,-3.0,-309.0,,
412,3,0,9,9,0,0,-3.0,-312.0,,
413,3,0,9,9,0,0,-3.0,-315.0,,
414,3,0,9,9,0,0,-3.0,-318.0,,
415,3,0,9,9,0,0,-3.0,-321.0,,
416,3,0,9,9,0,0,-3.0,-324.0,,
417,3,0,9,9,0,0,-3.0,-327.0,,
418,3,0,9,9,0,0,-3.0,-330.0,,
419,2,0,9,9,0,0,-2.0,-332.0,,
420,2,0,9,9,0,0,-2.0,-334.0,,
421,2,0,9,9,0,0,-2.0,-336.0,,
422,3,0,9,9,0,0,-3.0,-339.0,,
423,3,0,9,9,0,0,-3.0,-342.0,,
424,3,0,9,9,0,0,-3.0,-345.0,,
425,3,0,9,9,0,0,-3.0,-348.0,,
426,3,0,9,9,0,0,-3.0,-351.0,,
427,3,0,9,9,0,0,-3.0,-354.0,,
428,4,0,9,9,0,0,-4.0,-358.0,,
429,4,0,9,9,0,0,-4.0,-362.0,car_NC_CW.6;car_SC_CN.6;car_EC_CW.6;car_WC_CE.6,
430,4,0,9,9,0,0,-4.0,-366.0,,
431,4,0,9,9,0,0,-4.0,-370.0,,
432,4,0,9,9,0,0,-4.0,-374.0,,
433,5,0,9,9,0,0,-5.0,-379.0,,
434,5,0,9,9,0,0,-5.0,-384.0,,
435,5,0,9,9,0,0,-5.0,-389.0,,
436,5,0,9,9,0,0,-5.0,-394.0,,
437,4,0,9,9,0,0,-4.0,-398.0,,
438,4,0,9,9,0,0,-4.0,-402.0,,
439,4,0,9,9,0,0,-4.0,-406.0,,
440,5,0,9,9,0,0,-5.0,-411.0,,
441,5,0,9,9,0,0,-5.0,-416.0,,
442,5,0,9,9,0,0,-5.0,-421.0,,
443,5,0,9,9,0,0,-5.0,-426.0,,
444,5,0,9,9,0,0,-5.0,-431.0,,
445,5,0,9,9,0,0,-5.0,-436.0,,
446,5,0,9,9,0,0,-5.0,-441.0,,
447,5,0,9,9,0,0,-5.0,-446.0,,
448,5,0,9,9,0,0,-5.0,-451.0,,
449,5,0,9,9,0,0,-5.0,-456.0,,
450,5,0,9,9,0,0,-5.0,-461.0,,
451,5,0,9,9,0,0,-5.0,-466.0,,
452,5,0,9,9,0,0,-5.0,-471.0,,
453,4,0,9,9,0,0,-4.0,-475.0,,
454,4,0,9,9,0,0,-4.0,-479.0,,
455,4,0,9,9,0,0,-4.0,-483.0,,
456,4,0,9,9,0,0,-4.0,-487.0,,
457,3,0,9,9,0,0,-3.0,-490.0,,
458,3,0,9,9,0,0,-3.0,-493.0,,
459,3,0,9,9,0,0,-3.0,-496.0,,
460,3,0,10,10,0,0,-3.0,-499.0,,
461,3,0,10,10,0,0,-3.0,-502.0,,
462,3,0,10,10,0,0,-3.0,-505.0,,
463,3,0,10,10,0,0,-3.0,-508.0,,
464,3,0,10,10,0,0,-3.0,-511.0,,
465,3,0,10,10,0,0,-3.0,-514.0,,
466,4,0,10,10,0,0,-4.0,-518.0,,
467,4,0,10,10,0,0,-4.0,-522.0,,
468,4,0,10,10,0,0,-4.0,-526.0,,
469,4,0,10,10,0,0,-4.0,-530.0,,
470,4,0,10,10,0,0,-4.0,-534.0,,
471,4,0,10,10,0,0,-4.0,-538.0,,
472,3,0,10,10,0,0,-3.0,-541.0,,
473,3,0,10,10,0,0,-3.0,-544.0,,
474,3,0,10,10,0,0,-3.0,-547.0,,
475,3,0,10,10,0,0,-3.0,-550.0,,
476,3,0,10,10,0,0,-3.0,-553.0,,
477,4,0,10,10,0,0,-4.0,-557.0,,
478,4,0,10,10,0,0,-4.0,-561.0,,
479,4,0,10,10,0,0,-4.0,-565.0,,
480,4,0,10,10,0,0,-4.0,-569.0,,
481,4,0,10,10,0,0,-4.0,-573.0,,
482,4,0,10,10,0,0,-4.0,-577.0,,
483,3,0,10,10,0,0,-3.0,-580.0,,
484,3,0,10,10,0,0,-3.0,-583.0,,
485,3,0,10,10,0,0,-3.0,-586.0,,
486,3,0,10,10,0,0,-3.0,-589.0,,
487,3,0,10,10,0,0,-3.0,-592.0,,
488,3,0,10,10,0,0,-3.0,-595.0,,
489,3,0,10,10,0,0,-3.0,-598.0,,
490,3,0,10,10,0,0,-3.0,-601.0,,
491,3,0,10,10,0,0,-3.0,-604.0,,
492,3,0,10,10,0,0,-3.0,-607.0,,
493,3,0,10,10,0,0,-3.0,-610.0,,
494,3,0,10,10,0,0,-3.0,-613.0,,
495,3,0,10,10,0,0,-3.0,-616.0,,
496,3,0,10,10,0,0,-3.0,-619.0,,
497,3,0,10,10,0,0,-3.0,-622.0,,
498,3,0,10,10,0,0,-3.0,-625.0,,
499,3,0,10,10,0,0,-3.0,-628.0,,
500,3,0,11,11,0,0,-3.0,-631.0,car_NC_CS.2;car_EC_CS.2;car_WC_CN.2;car_SC_CE.2,
501,3,0,11,11,0,0,-3.0,-634.0,car_WC_CE.7;car_EC_CW.7;car_EC_CN.3;car_SC_CW.3;car_NC_CE.3;car_WC_CS.3;car_NC_CW.7;car_SC_CN.7,
502,3,0,11,11,0,0,-3.0,-637.0,,
503,3,0,11,11,0,0,-3.0,-640.0,,
504,3,0,11,11,0,0,-3.0,-643.0,,
505,3,0,11,11,0,0,-3.0,-646.0,,
506,3,0,11,11,0,0,-3.0,-649.0,,
507,3,0,11,11,0,0,-3.0,-652.0,,
508,3,0,11,11,0,0,-3.0,-655.0,,
509,3,0,11,11,0,0,-3.0,-658.0,,
510,3,0,11,11,0,0,-3.0,-661.0,,
511,3,0,11,11,0,0,-3.0,-664.0,,
512,3,0,11,11,0,0,-3.0,-667.0,,
513,3,0,11,11,0,0,-3.0,-670.0,,
514,3,0,11,11,0,0,-3.0,-673.0,,
515,3,0,11,11,0,0,-3.0,-676.0,,
516,3,0,11,11,0,0,-3.0,-679.0,,
517,3,0,11,11,0,0,-3.0,-682.0,,
518,2,0,11,11,0,0,-2.0,-684.0,,
519,2,0,11,11,0,0,-2.0,-686.0,,
520,2,0,11,11,0,0,-2.0,-688.0,,
521,2,0,11,11,0,0,-2.0,-690.0,,
522,2,0,11,11,0,0,-2.0,-692.0,,
523,2,0,11,11,0,0,-2.0,-694.0,,
524,2,0,11,11,0,0,-2.0,-696.0,,
525,2,0,11,11,0,0,-2.0,-698.0,,
526,2,0,11,11,0,0,-2.0,-700.0,,
527,2,0,11,11,0,0,-2.0,-702.0,,
528,2,0,11,11,0,0,-2.0,-704.0,,
529,2,0,11,11,0,0,-2.0,-706.0,,
530,2,0,11,11,0,0,-2.0,-708.0,,
531,3,0,11,11,0,0,-3.0,-711.0,,
532,4,0,11,11,0,0,-4.0,-715.0,,
533,4,0,11,11,0,0,-4.0,-719.0,,
534,4,0,11,11,0,0,-4.0,-723.0,,
535,5,0,11,11,0,0,-5.0,-728.0,,
536,5,0,11,11,0,0,-5.0,-733.0,,
537,5,0,11,11,0,0,-5.0,-738.0,,
538,5,0,11,11,0,0,-5.0,-743.0,,
539,5,0,11,11,0,0,-5.0,-748.0,,
540,5,0,11,11,0,0,-5.0,-753.0,,
541,5,0,11,11,0,0,-5.0,-758.0,,
542,5,0,11,11,0,0,-5.0,-763.0,,
543,5,0,11,11,0,0,-5.0,-768.0,,
544,5,0,11,11,0,0,-5.0,-773.0,,
545,5,0,11,11,0,0,-5.0,-778.0,,
546,5,0,11,11,0,0,-5.0,-783.0,,
547,5,0,11,11,0,0,-5.0,-788.0,,
548,5,0,11,11,0,0,-5.0,-793.0,,
549,5,0,11,11,0,0,-5.0,-798.0,,
550,7,0,12,12,0,0,-7.0,-805.0,,
551,7,0,12,12,0,0,-7.0,-812.0,,
552,7,0,12,12,0,0,-7.0,-819.0,,
553,7,0,12,12,0,0,-7.0,-826.0,,
554,7,0,12,12,0,0,-7.0,-833.0,,
555,7,0,12,12,0,0,-7.0,-840.0,,
556,7,0,12,12,0,0,-7.0,-847.0,,
557,7,0,12,12,0,0,-7.0,-854.0,,
558,7,0,12,12,0,0,-7.0,-861.0,,
559,7,0,12,12,0,0,-7.0,-868.0,,
560,7,0,12,12,0,0,-7.0,-875.0,,
561,7,0,12,12,0,0,-7.0,-882.0,,
562,6,0,12,12,0,0,-6.0,-888.0,,
563,6,0,12,12,0,0,-6.0,-894.0,,
564,6,0,12,12,0,0,-6.0,-900.0,,
565,6,0,12,12,0,0,-6.0,-906.0,,
566,5,0,12,12,0,0,-5.0,-911.0,,
567,5,0,12,12,0,0,-5.0,-916.0,,
568,5,0,12,12,0,0,-5.0,-921.0,,
569,5,0,12,12,0,0,-5.0,-926.0,,
570,5,0,12,12,0,0,-5.0,-931.0,,
571,5,0,12,12,0,0,-5.0,-936.0,,
572,5,0,12,12,0,0,-5.0,-941.0,car_WC_CE.8;car_EC_CW.8;car_NC_CW.8;car_SC_CN.8,
573,5,0,12,12,0,0,-5.0,-946.0,,
574,6,0,12,12,0,0,-6.0,-952.0,,
575,6,0,12,12,0,0,-6.0,-958.0,,
576,6,0,12,12,0,0,-6.0,-964.0,,
577,5,0,12,12,0,0,-5.0,-969.0,,
578,5,0,12,12,0,0,-5.0,-974.0,,
579,5,0,12,12,0,0,-5.0,-979.0,,
580,4,0,12,12,0,0,-4.0,-983.0,,
581,4,0,12,12,0,0,-4.0,-987.0,,
582,4,0,12,12,0,0,-4.0,-991.0,,
583,4,0,12,12,0,0,-4.0,-995.0,,
584,4,0,12,12,0,0,-4.0,-999.0,,
585,4,0,12,12,0,0,-4.0,-1003.0,,
586,4,0,12,12,0,0,-4.0,-1007.0,,
587,4,0,12,12,0,0,-4.0,-1011.0,,
588,4,0,12,12,0,0,-4.0,-1015.0,,
589,4,0,12,12,0,0,-4.0,-1019.0,,
590,4,0,13,13,0,0,-4.0,-1023.0,,
591,5,0,13,13,0,0,-5.0,-1028.0,,
592,6,0,13,13,0,0,-6.0,-1034.0,,
593,6,0,13,13,0,0,-6.0,-1040.0,,
594,6,0,13,13,0,0,-6.0,-1046.0,,
595,6,0,13,13,0,0,-6.0,-1052.0,,
596,6,0,13,13,0,0,-6.0,-1058.0,,
597,6,0,13,13,0,0,-6.0,-1064.0,,
598,6,0,13,13,0,0,-6.0,-1070.0,,
599,6,0,13,13,0,0,-6.0,-1076.0,,
600,6,0,13,13,0,0,-6.0,-1082.0,,
601,6,0,13,13,0,0,-6.0,-1088.0,,
602,6,0,13,13,0,0,-6.0,-1094.0,,
603,6,0,13,13,0,0,-6.0,-1100.0,,
604,6,0,13,13,0,0,-6.0,-1106.0,,
605,7,0,13,13,0,0,-7.0,-1113.0,,
606,7,0,13,13,0,0,-7.0,-1120.0,,
607,7,0,13,13,0,0,-7.0,-1127.0,,
608,7,0,13,13,0,0,-7.0,-1134.0,,
609,7,0,13,13,0,0,-7.0,-1141.0,,
610,7,0,13,13,0,0,-7.0,-1148.0,,
611,7,0,13,13,0,0,-7.0,-1155.0,,
612,7,0,13,13,0,0,-7.0,-1162.0,,
613,7,0,13,13,0,0,-7.0,-1169.0,,
614,7,0,13,13,0,0,-7.0,-1176.0,,
615,7,0,13,13,0,0,-7.0,-1183.0,,
616,6,0,13,13,0,0,-6.0,-1189.0,,
617,6,0,13,13,0,0,-6.0,-1195.0,,
618,6,0,13,13,0,0,-6.0,-1201.0,,
619,6,0,13,13,0,0,-6.0,-1207.0,,
620,7,0,0,14,0,0,-7.0,-1214.0,,
621,7,0,0,14,0,0,-7.0,-1221.0,,
622,7,0,0,14,0,0,-7.0,-1228.0,,
623,7,0,0,14,0,0,-7.0,-1235.0,,
624,7,0,0,14,0,0,-7.0,-1242.0,,
625,7,0,0,14,0,0,-7.0,-1249.0,,
626,7,0,0,14,0,0,-7.0,-1256.0,,
627,7,0,0,14,0,0,-7.0,-1263.0,,
628,7,0,0,14,0,0,-7.0,-1270.0,,
629,8,0,0,14,0,0,-8.0,-1278.0,,
630,8,0,0,14,0,0,-8.0,-1286.0,,
631,8,0,0,14,0,0,-8.0,-1294.0,,
632,7,0,0,14,0,0,-7.0,-1301.0,,
633,7,0,0,14,0,0,-7.0,-1308.0,,
634,7,0,0,14,0,0,-7.0,-1315.0,,
635,7,0,0,14,0,0,-7.0,-1322.0,,
636,7,0,0,14,0,0,-7.0,-1329.0,,
637,7,0,0,14,0,0,-7.0,-1336.0,,
638,7,0,0,14,0,0,-7.0,-1343.0,,
639,7,0,0,14,0,0,-7.0,-1350.0,,
640,7,0,0,14,0,0,-7.0,-1357.0,,
641,7,0,0,14,0,0,-7.0,-1364.0,,
642,6,0,0,14,0,0,-6.0,-1370.0,,
643,6,0,0,14,0,0,-6.0,-1376.0,car_EC_CW.9;car_WC_CE.9;car_NC_CW.9;car_SC_CN.9,
644,6,0,0,14,0,0,-6.0,-1382.0,,
645,4,0,0,14,0,0,-4.0,-1386.0,,
646,4,0,0,14,0,0,-4.0,-1390.0,,
647,4,0,0,14,0,0,-4.0,-1394.0,,
648,4,0,0,14,0,0,-4.0,-1398.0,,
649,4,0,0,14,0,0,-4.0,-1402.0,,
650,4,0,0,14,0,0,-4.0,-1406.0,,
651,4,0,0,14,0,0,-4.0,-1410.0,,
652,3,0,0,14,0,0,-3.0,-1413.0,,
653,3,0,0,14,0,0,-3.0,-1416.0,,
654,3,0,0,14,0,0,-3.0,-1419.0,,
655,3,0,0,14,0,0,-3.0,-1422.0,,
656,3,0,0,14,0,0,-3.0,-1425.0,,
657,3,0,0,14,0,0,-3.0,-1428.0,,
658,4,0,0,14,0,0,-4.0,-1432.0,,
659,4,0,0,14,0,0,-4.0,-1436.0,,
660,4,0,0,14,0,0,-4.0,-1440.0,,
